FACILITY_ID,FACILITY_NAME,STREET_ADDRESS,CITY_NAME,COUNTY_NAME,STATE_COUNTY_FIPS_CODE,Code Expansion for State  FIPS Code,STATE_ABBR,Code Expansion for State Abbreviation,ZIP_CODE,REGION,Code Expansion for Region,FAC_CLOSED_IND,MAIL_NAME,MAIL_STREET_ADDRESS,MAIL_CITY,MAIL_STATE_ABBR,MAIL_COUNTRY,MAIL_ZIP_CODE,ASGN_AGENCY,Code Expansion for Assigned Agency,ASGN_FEDERAL_IND,PARENT_CO_DB_NUM,PARENT_CO_NAME,STANDARDIZED_PARENT_COMPANY,ASGN_PARTIAL_IND,ASGN_PUBLIC_CONTACT,ASGN_PUBLIC_PHONE,ASGN_PUBLIC_CONTACT_EMAIL,REGISTRY_ID,ASGN_PUBLIC_PHONE_EXT,LATITUDE,LONGITUDE,REF_POINT_DESC,REF_POINT_CODE,COLLECT_DESC,COLLECT_MTH_CODE,ACCURACY_VALUE,ACCURACY_SCORE,HDATUM_DESC,SCALE,SOURCE_CODE,CONVEYOR,COMPLIANCE_URL,FACILITY_COMPLIANCE_REPORT_URL
61252GRKNG18246,AGRI-KING INC,18246 WALLER RD,FULTON,WHITESIDE,17195,WHITESIDE IL,IL,N/A,61252,5,REGION 5,0,AGRI-KING INC,PO BOX 208,FULTON,IL,,61252,,N/A,C,,No US Parent,NA,0,TONY GRZEMSKI,8155892525,TONY.GRZEMSKI@AGRIKING.COM,1.10E+11,,41.860618,-90.151355,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-HOUSE NUMBER,1,50,99999999,NAD83,,82,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=61252GRKNG18246
61265FRNKF2020T,FRANK FOUNDRIES CORP,2020 THIRD AVE,MOLINE,ROCK ISLAND,17161,ROCK ISLAND IL,IL,N/A,61265,5,REGION 5,1,FRANK FOUNDRIES CORP,2020 THIRD AVE,MOLINE,IL,,61265,,N/A,C,NA,No US Parent,,0,MARK L. SNYDER,3097578831,,1.10E+11,,41.508073,-90.515561,CENTER OF FACILITY,25,INTERPOLATION-PHOTO,19,1,5,NAD83,818,,EPA_SLT,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=61265FRNKF2020T
61265QDCTY3800R,QUAD CITY DIE CASTING,3800 RIVER DR,MOLINE,ROCK ISLAND,17161,ROCK ISLAND IL,IL,N/A,61265,5,REGION 5,0,QUAD CITY DIE CASTING,3800 RIVER DR,MOLINE,IL,,61265,,N/A,C,NA,No US Parent,,0,DAVID KENT,3097627346,DKENT@QUADCASTINC.COM,1.10E+11,,41.514464,-90.483533,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,20,20,NAD83,12000,17,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=61265QDCTY3800R
61301LLNSCLIBER,ILLINOIS CEMENT CO,1601 ROCKWELL RD,LA SALLE,LA SALLE,17099,LA SALLE IL,IL,N/A,61301,5,REGION 5,0,ILLINOIS CEMENT CO,PO BOX 442,LA SALLE,IL,UNITED STATES,61301-0442,,N/A,C,,No US Parent,NA,0,RICHARD PAINTER,8152242112,RPAINTER@ILLINOISCEMENT.COM,1.10E+11,185,41.329483,-89.081612,FACILITY CENTROID,20,INTERPOLATION-SATELLITE,20,20,100,NAD83,,,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=61301LLNSCLIBER
61301LSLLR1375N,LASALLE ROLLING MILLS INC,1375 9TH ST,LA SALLE,LA SALLE,17099,LA SALLE IL,IL,N/A,61301,5,REGION 5,0,LASALLE ROLLING MILLS INC,1375 9TH ST,LA SALLE,IL,,61301,,N/A,C,NA,No US Parent,,0,KHALED A. KHATIB,8152201100,,1.10E+11,,41.338415,-89.086783,FACILITY CENTROID,20,INTERPOLATION-PHOTO,19,20,20,NAD83,,,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=61301LSLLR1375N
61327LLNVCRR1XX,HENNEPIN POWER STATION,13498 E 800TH ST,HENNEPIN,PUTNAM,17155,PUTNAM IL,IL,N/A,61327,5,REGION 5,0,HENNEPIN POWER STATION,13498 E 800TH ST,HENNEPIN,IL,,61327,,N/A,C,125636345,DYNEGY INC,DYNEGY INC,0,MEREDITH MOORE,7137675800,IR@DYNEGY.COM,1.10E+11,,41.302466,-89.314982,,,INTERPOLATION-SATELLITE,20,20,130,NAD83,,,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=61327LLNVCRR1XX
61329WKSHRCLEVE,PARKER HANNIFIN CORP,W CLEVELAND ST,LADD,BUREAU,17011,BUREAU IL,IL,N/A,613290456,5,REGION 5,0,PARKER HANNIFIN CORP,W CLEVELAND ST,LADD,IL,,61329-0456,,N/A,C,4175550,PARKER HANNIFIN CORP,,0,,,,1.10E+11,,41.37891,-89.22198,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-HOUSE NUMBER,1,50,50,NAD83,,82,FRS-GEOCODE,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=61329WKSHRCLEVE
61342CNTNN1STAV,RIDLEY USA INC (DBA RIDLEY FEED INGREDIENTS),1609 1ST AVE,MENDOTA,LA SALLE,17099,LA SALLE IL,IL,N/A,61342,5,REGION 5,0,RIDLEY USA INC (DBA RIDLEY FEED INGREDIENTS),PO BOX 110,MENDOTA,IL,,61342,,N/A,C,111223996,RIDLEY USA INC,ALLTECH INC,0,AJ BUBELA,8155393513,ALLEN.BUBELA@RIDLEYFEEDINGREDIENTS.COM,1.10E+11,,41.558332,-89.107285,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-MAP,18,15,15,NAD83,2400,17,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=61342CNTNN1STAV
61342DLMNT347NO,DEL MONTE FOODS PLANT #112,347 N 43RD RD,MENDOTA,LA SALLE,17099,LA SALLE IL,IL,N/A,613420140,5,REGION 5,0,DEL MONTE FOODS  PLANT #112,P.O. BOX 140,MENDOTA,IL,,61342-0140,,N/A,C,609305040,DEL MONTE FOODS CO,,0,DAVID VOGL,8155621367,,1.10E+11,,41.55747,-89.09908,ACRES POINTS NOT REPRESENTED BY 101-107,108,INTERPOLATION-PHOTO,19,20,20,NAD83,12000,17,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=61342DLMNT347NO
61345MRTNN404FI,MARTIN ENGINEERING,ONE MARTIN PL,NEPONSET,BUREAU,17011,BUREAU IL,IL,N/A,61345,5,REGION 5,0,MARTIN ENGINEERING,ONE MARTIN PL,NEPONSET,IL,,61345,,N/A,C,NA,No US Parent,,0,DAVE MCINTYRE,3095942384,,1.10E+11,,41.30016,-89.788611,FACILITY CENTROID,20,INTERPOLATION-PHOTO,19,5,10,NAD83,,,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=61345MRTNN404FI
61350LBBYWCENTE,PILKINGTON NA,300 20TH AVE,OTTAWA,LA SALLE,17099,LA SALLE IL,IL,N/A,61350,5,REGION 5,0,PILKINGTON NA,300 20TH AVE,OTTAWA,IL,,61350,,N/A,C,,No US Parent,PILKINGTON NA INC,0,LAURIE SHIELDS,8154348090,LAURIE.SHIELDS@NSG.COM,1.10E+11,,41.328904,-88.878568,POINT WHERE SUBSTANCE IS RELEASED,106,INTERPOLATION-PHOTO,19,5,5,NAD83,12000,17,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=61350LBBYWCENTE
61356HMTMFWESTR,OHMITE MFG CO,W RAILROAD AVE,PRINCETON,BUREAU,17011,BUREAU IL,IL,N/A,61356,5,REGION 5,0,OHMITE MFG CO,W RAILROAD AVE,PRINCETON,IL,,61356,,N/A,C,,,,0,GREGG JOHNSON,7086752600,,1.10E+11,,41.371741,-89.46574,UNKNOWN,1,UNKNOWN,27,11000,99999999,NAD83,,,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=61356HMTMFWESTR
61364STRTR410WE,STREATOR DEPENDABLE,410 W BROADWAY AVE,STREATOR,LA SALLE,17099,LA SALLE IL,IL,N/A,61364,5,REGION 5,0,STREATOR DEPENDABLE,410 W BROADWAY AVE,STREATOR,IL,,61364,,N/A,C,NA,No US Parent,,0,UNITED STATES COMPLIANCE CORPORATION,9522523000,,1.10E+11,,41.125129,-88.838492,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-HOUSE NUMBER,1,50,99999999,NAD83,,82,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=61364STRTR410WE
61364STRTRWESTE,STREATOR BRICK CO INC,310 W 9TH ST,STREATOR,LA SALLE,17099,LA SALLE IL,IL,N/A,613640105,5,REGION 5,0,STREATOR BRICK CO INC,310 W 9TH ST,STREATOR,IL,,61364-0105,,N/A,C,NA,STREATOR BRICK CO INC,,0,BRENT  DEFORE,8156722106,,1.10E+11,,41.10943,-88.8398,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-HOUSE NUMBER,1,50,50,NAD83,,82,FRS-GEOCODE,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=61364STRTRWESTE
61364WNSLL901NS,OWENS-BROCKWAY GLASS CONTAINER INC PLANT #09,901 N SHABBONA ST,STREATOR,LA SALLE,17099,LA SALLE IL,IL,N/A,61364,5,REGION 5,0,OWENS-BROCKWAY GLASS CONTAINER INC PLANT #09,901 N SHABBONA ST,STREATOR,IL,UNITED STATES,61364,,N/A,C,5034566,OWENS-ILLINOIS INC,OWENS-ILLINOIS INC,0,KRISTIN KELLEY,5693362395,KRISTIN.KELLEY@O-I.COM,1.10E+11,,41.128334,-88.825374,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,5,5,NAD83,12000,17,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=61364WNSLL901NS
6136WNVBFL614SH,REG SENECA LLC,614 SHIPYARD RD,SENECA,LA SALLE,17099,LA SALLE IL,IL,N/A,61360,5,REGION 5,0,,614 SHIPYARD RD,SENECA,IL,UNITED STATES,61360,,N/A,C,12893898,RENEWABLE ENERGY GROUP INC,RENEWABLE ENERGY GROUP INC,0,TIM MANN,8153576300,TIM.MANN@REGI.COM,1.10E+11,6304,41.305813,-88.591058,FACILITY CENTROID,20,INTERPOLATION-PHOTO,19,20,20,NAD83,,,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=6136WNVBFL614SH
61401KPPRSHIGHW,KOPPERS INC (GALESBURG IL),1291 STATE ROUTE 41,GALESBURG,KNOX,17095,KNOX IL,IL,N/A,61401,5,REGION 5,0,KOPPERS INC (GALESBURG IL),P. O. BOX 1189,GALESBURG,IL,,61402,,N/A,C,196991582,KOPPERS INC,KOPPERS INC,0,JAMES EVANS,3093435157,EVANSJR@KOPPERS.COM,1.10E+11,,40.89583,-90.39583,,,,,,17444,NAD83,,,SEMS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=61401KPPRSHIGHW
61402BTLRM1020S,BUTLER MANUFACTURING CO,1020 S HENDERSON ST,GALESBURG,KNOX,17095,KNOX IL,IL,N/A,61402,5,REGION 5,0,BUTLER MANUFACTURING CO,1020 S HENDERSON ST,GALESBURG,IL,,61402,,N/A,C,NA,No US Parent,,0,ROGER STREED,3093456779,,1.10E+11,,40.932736,-90.389028,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,5,99999999,NAD83,12000,17,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=61402BTLRM1020S
61402GTSRBKNOXV,GATES CORP,630 US HIGHWAY 150 E,GALESBURG,KNOX,17095,KNOX IL,IL,N/A,61401,5,REGION 5,0,GATES CORP,630 US HIGHWAY 150 E,GALESBURG,IL,,61401,,N/A,C,55433197,GATES CORP,GATES CORP,0,ZACHARY VAN LIEU,3093455553,ZACH.VANLIEU@GATES.COM,1.10E+11,,40.92134,-90.32183,ACRES POINTS NOT REPRESENTED BY 101-107,108,INTERPOLATION-PHOTO,19,20,99999999,NAD83,12000,17,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=61402GTSRBKNOXV
61434DXLNC26SW4,DIXLINE CORP,26 SW 4TH AVENUE,GALVA,HENRY,17073,HENRY IL,IL,N/A,61434,5,REGION 5,0,DIXLINE CORP,26. SW 4TH AVE PO BOX 166,GALVA,IL,,61434,,N/A,C,,No US Parent,NA,0,DAVID FENTON,3099322011,DFENTON@DIXLINE.COM,1.10E+11,,41.16556,-90.04801,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,20,20,NAD83,12000,17,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=61434DXLNC26SW4
61440FRMNN1480E,FREEMAN UNITED COAL MINING COMPANY'S INDUSTRY MINE,1480 E 1200TH ST,INDUSTRY,MCDONOUGH,17109,MCDONOUGH IL,IL,N/A,61440,5,REGION 5,0,FREEMAN UNITED COAL MINING CO INDUSTRY MINE,PO BOX 260,INDUSTRY,IL,,61440-0260,,N/A,C,1381284,GENERAL DYNAMICS CORP,,0,DONALD DAME,2176983300,,1.10E+11,,40.29782,-90.71207,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-MAP,18,15,50,NAD83,24000,17,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=61440FRMNN1480E
61462NVSNB500WH,ENVISION BOATS INC.,500 W HARLEM AVE,MONMOUTH,WARREN,17187,WARREN IL,IL,N/A,61462,5,REGION 5,0,ENVISION BOATS INC.,PO BOX 706,MONMOUTH,IL,,61462,,N/A,C,NA,No US Parent,,0,VICTOR MATIGIAN,3097344365,,1.10E+11,,40.9212,-90.65322,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-HOUSE NUMBER,1,50,50,NAD83,,82,FRS-GEOCODE,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=61462NVSNB500WH
61520NWCNR2329E,AVENTINE RENEWABLE ENERGY CANTON LLC,23029 E COUNTY HWY 6,CANTON,FULTON,17057,FULTON IL,IL,N/A,61520,5,REGION 5,0,AVENTINE RENEWABLE ENERGY CANTON LLC,23029 E COUNTY HWY 6,CANTON,IL,,61520,,N/A,C,NA,AVENTINE RENEWABLE ENERGY HOLDINGS INC,,0,STEVE ANTONACCI,3093479241,STEVE.ANTONACCI@AVENTINEREI.COM,1.10E+11,,40.501343,-90.006266,CENTER OF FACILITY,25,INTERPOLATION-PHOTO,19,,53,NAD83,,,EPA HQ,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=61520NWCNR2329E
61537HNRYFRICHA,UNITED SUPPLIERS INC,1557 COUNTY RD 1400 N,HENRY,MARSHALL,17123,MARSHALL IL,IL,N/A,61537,5,REGION 5,0,UNITED SUPPLIERS INC,P.O BOX 216,HENRY,IL,,61537,,N/A,C,808957229,UNITED SUPPLIERS INC,UNITED SUPPLIERS INC,0,RYAN FLAUGH,5155092421,RCFLAUGH@UNITEDSUPPLIERS.COM,1.10E+11,,41.12482,-89.34225,POINT WHERE SUBSTANCE IS RELEASED,106,INTERPOLATION-PHOTO,19,5,10,NAD83,,17,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=61537HNRYFRICHA
61547LNZNCUSROU,LONZA INC,8316 W RT 24,MAPLETON,PEORIA,17143,PEORIA IL,IL,N/A,61547,5,REGION 5,0,LONZA INC,8316 W RT 24,MAPLETON,IL,,61547,,N/A,C,1643659,LONZA INC,LONZA INC,0,NANETTE DAWN PERRY,3096977267,NANETTEDAWN.PERRY@LONZA.COM,1.10E+11,,40.564278,-89.728417,CENTER OF FACILITY,25,GPS CARRIER PHASE STATIC RELATIVE POSITION,12,10,99999999,NAD83,,,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=61547LNZNCUSROU
61550NSTLS216NM,NESTLE USA - CONFECTIONS & SNA CKS,216 N MORTON AVE,MORTON,TAZEWELL,17179,TAZEWELL IL,IL,N/A,61550,5,REGION 5,0,NESTLE USA - CONFECTIONS & SNA CKS,216 N MORTON AVE,MORTON,IL,,61550,,N/A,C,8256224,NESTLE USA,,0,BRUCE EASTMAN,3092631623,,1.10E+11,,40.614288,-89.463894,FACILITY CENTROID,20,INTERPOLATION-PHOTO,19,20,99999999,NAD83,,,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=61550NSTLS216NM
61554RCNDSCORNE,LINDE LLC,125 DISTILLERY RD,PEKIN,TAZEWELL,17179,TAZEWELL IL,IL,N/A,61554,5,REGION 5,0,LINDE LLC,125 DISTILLERY RD,PEKIN,IL,,61554,,N/A,C,106248008,LINDE LLC,,0,JOHN S. DILLER,3096780667,,1.10E+11,,40.55593,-89.66621,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,20,20,NAD83,12000,17,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=61554RCNDSCORNE
6157WBTDMN118MU,BTD MANUFACTURING INC,118 MUELLER ROAD,WASHINGTON,TAZEWELL,17179,TAZEWELL IL,IL,N/A,61571,5,REGION 5,0,BTD MANUFACTURING INC,118 MUELLER ROAD,WASHINGTON,IL,,61571,,N/A,C,607654134,VARISTAR CORP,VARISTAR CORP,0,ERIC MILLER,9524698737,ERIC.MILLER@BTDMFG.COM,1.10E+11,,40.70022,-89.42501,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,99999999,NAD83,,82,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=6157WBTDMN118MU
61602BRSSF713SW,CAST TECHNOLOGIES INC  ADAMS STREET FACILITY,713 S W ADAMS,PEORIA,PEORIA,17143,PEORIA IL,IL,N/A,61602,5,REGION 5,0,CAST TECHNOLOGIES INC  ADAMS STREET FACILITY,1100 SW WASHINGTON ST,PEORIA,IL,,61602,,N/A,C,NA,No US Parent,,0,JOHN L HARRIS,3096762157,,1.10E+11,,40.686996,-89.597219,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-HOUSE NUMBER,1,50,50,NAD83,,82,FRS-GEOCODE,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=61602BRSSF713SW
61602CHMCL2400S,CATERPILLAR INC RUBBER PROCESS FACILITY,2400 SW WASHINGTON ST,PEORIA,PEORIA,17143,PEORIA IL,IL,N/A,61602,5,REGION 5,0,CATERPILLAR INC RUBBER PROCESS FACILITY,100 NE ADAMS ST,PEORIA,IL,,61629,,N/A,C,5070479,CATERPILLAR INC,CATERPILLAR INC,0,CORRIE HECK SCOTT,3096750425,SCOTT_CORRIE@CAT.COM,1.10E+11,,40.67295,-89.61578,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,30,NAD83,,82,FRS-GEOCODE,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=61602CHMCL2400S
61602RCHRDFOOTO,ADM,1 EDMUND ST,PEORIA,PEORIA,17143,PEORIA IL,IL,N/A,61602,5,REGION 5,0,ADM,1 EDMUND ST,PEORIA,IL,,61602,,N/A,C,1307586,ARCHER DANIELS MIDLAND CO,ARCHER DANIELS MIDLAND CO,0,MEDIA RELATIONS,2174245413,,1.10E+11,,40.677272,-89.604665,,,INTERPOLATION-SATELLITE,20,20,130,NAD83,,,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=61602RCHRDFOOTO
61603BMSCMFOOTO,BEMIS CO INC,FOOT OF SLOAN ST,PEORIA,PEORIA,17143,PEORIA IL,IL,N/A,61603,5,REGION 5,0,BEMIS CO INC,FOOT OF SLOAN ST,PEORIA,IL,,61603,,N/A,C,6477061,BEMIS CO INC,,0,ROLLA MILLER  JR.,3099825406,,1.10E+11,,40.71713,-89.55835,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,99999999,NAD83,,82,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=61603BMSCMFOOTO
61702LNFBR2047I,OLIN FABRICATED METAL PRODS  INC,2047 IRELAND GROVE RD,BLOOMINGTON,MCLEAN,17113,MCLEAN IL,IL,N/A,61702,5,REGION 5,1,OLIN FABRICATED METAL PRODS  INC,2047 IRELAND GROVE RD,BLOOMINGTON,IL,,61702,,N/A,C,6271696,OLIN CORP,,0,D. D. MOEHLE,6182582272,,1.10E+11,,40.45934,-88.96368,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,30,NAD83,,82,FRS-GEOCODE,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=61702LNFBR2047I
61738DPNTLRT24E,DUPONT EL PASO PLANT,2830 US HWY 24,EL PASO,WOODFORD,17203,WOODFORD IL,IL,N/A,61738,5,REGION 5,0,DUPONT EL PASO PLANT,2830 US HWY 24,EL PASO,IL,,61738,,N/A,C,1315704,E I DU PONT DE NEMOURS & CO,E I DU PONT DE NEMOURS & CO,0,DONALD R. SIMONS,3095271205,DONALD.R.SIMONS@DUPONT.COM,1.10E+11,,40.73835,-88.99657,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,20,20,NAD83,12000,17,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=61738DPNTLRT24E
61744RNGGR116WS,UNITED FEEDS INC GRIDLEY,116 W 2ND ST,GRIDLEY,MCLEAN,17113,MCLEAN IL,IL,N/A,61744,5,REGION 5,0,UNITED FEEDS INC GRIDLEY,116 W 2ND ST,GRIDLEY,IL,,61744,,N/A,C,867380982,UNITED FEEDS INC,,0,,,,1.10E+11,,40.741103,-88.881552,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-HOUSE NUMBER,1,50,99999999,NAD83,,82,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=61744RNGGR116WS
61801SFTYK500WA,SAFETY-KLEEN SYSTEMS URBANA (URB),500 W ANTHONY DR,URBANA,CHAMPAIGN,17019,CHAMPAIGN IL,IL,N/A,61802,5,REGION 5,0,SAFETY-KLEEN SYSTEMS URBANA (URB),500 W ANTHONY DR,URBANA,IL,,61802,,N/A,C,157793639,CLEAN HARBORS INC,CLEAN HARBORS INC,0,MARK WILLMAN,2173282000,MARK.WILMAN@SAFETY-KLEEN.COM,1.10E+11,,40.13585,-88.21415,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,20,20,NAD83,12000,17,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=61801SFTYK500WA
61802LDRCH1302W,ALDRICH-APL LLC,1302 W ANTHONY DR,URBANA,CHAMPAIGN,17019,CHAMPAIGN IL,IL,N/A,61802,5,REGION 5,0,ALDRICH-APL LLC,1302 W ANTHONY DR,URBANA,IL,,61802,,N/A,C,6113906,ALDRICH CHEMICAL CO,,0,KATHY S GENTRY,2173982806,KGENTRY@SIAL.COM,1.10E+11,,40.13773,-88.22745,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,20,20,NAD83,12000,17,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=61802LDRCH1302W
61817RLMNX8282C,RIOLA MINE,8282 CATLIN INDIANOLA RD,CATLIN,VERMILION,17183,VERMILION IL,IL,N/A,61817,5,REGION 5,0,RIOLA MINE,8282 CATLIN INDIANOLA RD,CATLIN,IL,,61817,,N/A,C,86766789,BLACK BEAUTY COAL CO,,0,ROBERT DYER,8124348537,,1.10E+11,,39.980867,-87.714744,ACRES POINTS NOT REPRESENTED BY 101-107,108,INTERPOLATION-MAP,18,15,50,NAD83,24000,17,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=61817RLMNX8282C
61832DNVLL222EA,DANVILLE STEEL CO,222 EASTGATE DR,DANVILLE,VERMILION,17183,VERMILION IL,IL,N/A,61832,5,REGION 5,1,DANVILLE STEEL CO,222 EASTGATE DR,DANVILLE,IL,,61832,,N/A,C,NA,No US Parent,,0,CANDICE UNDERHILL,2174779251,,1.10E+11,,40.12511,-87.54587,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,99999999,NAD83,,82,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=61832DNVLL222EA
61832THQKR1703E,QUAKER OATS,1703 E VOORHEES,DANVILLE,VERMILION,17183,VERMILION IL,IL,N/A,618326256,5,REGION 5,0,QUAKER OATS,1703 E VOORHEES,DANVILLE,IL,,61832-6256,,N/A,C,NA,No US Parent,,0,STEVEN F. BRUNNER,2174433990,,1.10E+11,,40.148517,-87.592519,FACILITY CENTROID,20,INTERPOLATION-PHOTO,19,20,20,NAD83,,,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=61832THQKR1703E
6183WLSTMP51JUN,GE ALSTOM POWER SERVICES,510 JUNCTION AVE,DANVILLE,VERMILION,17183,VERMILION IL,IL,N/A,61832,5,REGION 5,0,GE ALSTOM POWER SERVICES,510 JUNCTION AVE,DANVILLE,IL,,61832,,N/A,C,1367960,GENERAL ELECTRIC CO (GE CO),,0,TIMOTHY HOOKER,5029742534,TIMOTHY.HOOKER5@GE.COM,1.10E+11,,40.13369,-87.61974,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,30,NAD83,,82,FRS-GEOCODE,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=6183WLSTMP51JUN
6183WRGDNV3NAND,REG DANVILLE LLC,300 N ANDERSON ST,DANVILLE,VERMILION,17183,VERMILION IL,IL,N/A,61832,5,REGION 5,0,REG DANVILLE LLC,300 N ANDERSON ST.,DANVILLE,IL,,61832,,N/A,C,12893898,RENEWABLE ENERGY GROUP INC,RENEWABLE ENERGY GROUP INC,0,PAUL CALAMARI,2174316600,PAUL.CALAMARI@REGI.COM,1.10E+11,,40.12879,-87.61792,ACRES POINTS NOT REPRESENTED BY 101-107,108,INTERPOLATION-PHOTO,19,20,20,NAD83,12000,17,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=6183WRGDNV3NAND
